schema_version,ssoc_2024,title,major_group_code,major_group,sub_major_group_code,minor_group_code,unit_group_code,score_status,ilo_mean_score_2025_median,ilo_mean_score_2025_min,ilo_mean_score_2025_max,ai_work_pressure_percentile,ai_work_pressure_midrank_position,ai_work_pressure_population_size,ilo_potential25_categories,ilo_potential25_least_exposed,ilo_potential25_most_exposed,ilo_task_score_sd_2025_median,ilo_task_score_sd_2025_min,ilo_task_score_sd_2025_max,official_isco08_codes,scored_isco08_codes,unscored_official_isco08_codes,mapping_quality,evidence_support,basic_monthly_p25_sgd,basic_monthly_median_sgd,basic_monthly_p75_sgd,gross_monthly_p25_sgd,gross_monthly_median_sgd,gross_monthly_p75_sgd,wage_reference_period,wage_source_id,direct_demand_signal_count,demand_source_keys,demand_source_occupations,labour_context_grain,labour_context_cluster,labour_context_data_as_of,evidence_data_as_of,limitations
9.0,26229,Librarian and related information professional n.e.c.,2,PROFESSIONALS,26,262,2622,scored,0.55,0.55,0.55,91.7,905.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.04,0.04,0.04,2622,2622,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26310,Economist,2,PROFESSIONALS,26,263,2631,scored,0.55,0.55,0.55,91.7,905.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.08,0.08,0.08,2631,2631,,one_to_one,official_crosswalk,7500,12959,19891,7600,12995,20000,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26321,Sociologist/Anthropologist,2,PROFESSIONALS,26,263,2632,scored,0.48,0.48,0.48,83.7,826,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.12,0.12,0.12,2632,2632,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26322,Social science researcher,2,PROFESSIONALS,26,263,2632,scored,0.48,0.48,0.48,83.7,826,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.12,0.12,0.12,2632,2632,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26331,Political scientist,2,PROFESSIONALS,26,263,2633,scored,0.47,0.47,0.47,82.8,817,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.06,0.06,0.06,2633,2633,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26339,Historian/Political scientist and related social science professional n.e.c.,2,PROFESSIONALS,26,263,2633,scored,0.47,0.47,0.47,82.8,817,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.06,0.06,0.06,2633,2633,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26361,Minister of religion,2,PROFESSIONALS,26,263,2636,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.12,0.12,0.12,2636,2636,,one_to_one,official_crosswalk,3842,5384,7080,3842,5424,7165,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26369,Religious professional n.e.c.,2,PROFESSIONALS,26,263,2636,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.12,0.12,0.12,2636,2636,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26411,Author,2,PROFESSIONALS,26,264,2641,scored,0.55,0.55,0.55,91.7,905.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,2641,2641,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26412,Script writer/editor,2,PROFESSIONALS,26,264,2641,scored,0.55,0.55,0.55,91.7,905.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,2641,2641,,one_to_one,official_crosswalk,8780,10439,12030,8780,10439,12030,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26413,Content writer,2,PROFESSIONALS,26,264,2641,scored,0.55,0.55,0.55,91.7,905.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,2641,2641,,one_to_one,official_crosswalk,4304,6480,9167,4460,6669,9224,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26414,Technical writer,2,PROFESSIONALS,26,264,2641,scored,0.55,0.55,0.55,91.7,905.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,2641,2641,,one_to_one,official_crosswalk,4581,5801,7257,4750,6039,7424,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26415,Book editor,2,PROFESSIONALS,26,264,2641,scored,0.55,0.55,0.55,91.7,905.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,2641,2641,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26419,Author and related writer n.e.c.,2,PROFESSIONALS,26,264,2641,scored,0.55,0.55,0.55,91.7,905.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,2641,2641,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26421,Journalist,2,PROFESSIONALS,26,264,2642,scored,0.54,0.54,0.54,90.2,890,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.1,0.1,0.1,2642,2642,,one_to_one,official_crosswalk,4998,6220,8431,5000,6222,8434,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26422,Editor (news/periodicals),2,PROFESSIONALS,26,264,2642,scored,0.54,0.54,0.54,90.2,890,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.1,0.1,0.1,2642,2642,,one_to_one,official_crosswalk,6200,10250,15500,6239,10369,15688,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26431,Translator,2,PROFESSIONALS,26,264,2643,scored,0.59,0.59,0.59,96.1,948.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.11,0.11,0.11,2643,2643,,one_to_one,official_crosswalk,4036,6839,10575,4096,6839,10741,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26432,Interpreter,2,PROFESSIONALS,26,264,2643,scored,0.59,0.59,0.59,96.1,948.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.11,0.11,0.11,2643,2643,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26511,Painter,2,PROFESSIONALS,26,265,2651,scored,0.21,0.21,0.21,23.9,236.5,987,Not Exposed,Not Exposed,Not Exposed,0.04,0.04,0.04,2651,2651,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26519,Visual artist n.e.c.,2,PROFESSIONALS,26,265,2651,scored,0.21,0.21,0.21,23.9,236.5,987,Not Exposed,Not Exposed,Not Exposed,0.04,0.04,0.04,2651,2651,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26521,Instrumentalist,2,PROFESSIONALS,26,265,2652,scored,0.28,0.28,0.28,43.1,425.5,987,Not Exposed,Not Exposed,Not Exposed,0.09,0.09,0.09,2652,2652,,one_to_one,official_crosswalk,6760,7463,8121,6911,7599,8375,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26522,Composer/Orchestrator,2,PROFESSIONALS,26,265,2652,scored,0.28,0.28,0.28,43.1,425.5,987,Not Exposed,Not Exposed,Not Exposed,0.09,0.09,0.09,2652,2652,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26523,Conductor/Director of orchestra/band/choir,2,PROFESSIONALS,26,265,2652,scored,0.28,0.28,0.28,43.1,425.5,987,Not Exposed,Not Exposed,Not Exposed,0.09,0.09,0.09,2652,2652,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26524,Singer,2,PROFESSIONALS,26,265,2652,scored,0.28,0.28,0.28,43.1,425.5,987,Not Exposed,Not Exposed,Not Exposed,0.09,0.09,0.09,2652,2652,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26529,Musician/Composer/Singer n.e.c.,2,PROFESSIONALS,26,265,2652,scored,0.28,0.28,0.28,43.1,425.5,987,Not Exposed,Not Exposed,Not Exposed,0.09,0.09,0.09,2652,2652,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26530,Dancer/Choreographer,2,PROFESSIONALS,26,265,2653,scored,0.19,0.19,0.19,19.8,196.5,987,Not Exposed,Not Exposed,Not Exposed,0.1,0.1,0.1,2653,2653,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26541,Producer (stage/film/television/commercial/video/radio),2,PROFESSIONALS,26,265,2654,scored,0.37,0.37,0.37,63.6,628.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,2654,2654,,one_to_one,official_crosswalk,4451,5812,8109,4457,5830,8120,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26542,Director (stage/film/television/commercial/video/radio),2,PROFESSIONALS,26,265,2654,scored,0.37,0.37,0.37,63.6,628.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,2654,2654,,one_to_one,official_crosswalk,5198,6900,10461,5200,6900,10500,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26543,Artistic director (stage/film/television/commercial/video/radio),2,PROFESSIONALS,26,265,2654,scored,0.37,0.37,0.37,63.6,628.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,2654,2654,,one_to_one,official_crosswalk,4225,5500,8975,4225,5500,9225,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26544,Editor (radio/television/video),2,PROFESSIONALS,26,265,2654,scored,0.37,0.37,0.37,63.6,628.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,2654,2654,,one_to_one,official_crosswalk,4316,5618,7663,4320,5618,7663,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26549,Film/Stage and related director/producer n.e.c.,2,PROFESSIONALS,26,265,2654,scored,0.37,0.37,0.37,63.6,628.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,2654,2654,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26550,Actor,2,PROFESSIONALS,26,265,2655,scored,0.31,0.31,0.31,51,503.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.15,0.15,0.15,2655,2655,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26561,Radio/Television presenter,2,PROFESSIONALS,26,265,2656,scored,0.47,0.47,0.47,82.8,817,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.12,0.12,0.12,2656,2656,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26569,Radio/Television presenter and related professional n.e.c.,2,PROFESSIONALS,26,265,2656,scored,0.47,0.47,0.47,82.8,817,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.12,0.12,0.12,2656,2656,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26611,Clinical psychologist,2,PROFESSIONALS,26,266,2661,scored,0.39,0.39,0.39,70.3,694.5,987,Exposed: Gradient 1,Exposed: Gradient 1,Exposed: Gradient 1,0.14,0.14,0.14,2634,2634,,one_to_one,official_crosswalk,3682,4715,5719,3682,4715,5720,2025-06,mom_occupational_wages_2025,1,mom_sol_2026,Clinical psychologist,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26612,Educational psychologist,2,PROFESSIONALS,26,266,2661,scored,0.39,0.39,0.39,70.3,694.5,987,Exposed: Gradient 1,Exposed: Gradient 1,Exposed: Gradient 1,0.14,0.14,0.14,2634,2634,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26613,Industrial/Organisational psychologist,2,PROFESSIONALS,26,266,2661,scored,0.39,0.39,0.39,70.3,694.5,987,Exposed: Gradient 1,Exposed: Gradient 1,Exposed: Gradient 1,0.14,0.14,0.14,2634,2634,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26619,Psychologist n.e.c.,2,PROFESSIONALS,26,266,2661,scored,0.39,0.39,0.39,70.3,694.5,987,Exposed: Gradient 1,Exposed: Gradient 1,Exposed: Gradient 1,0.14,0.14,0.14,2634,2634,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,26621,Social worker (general),2,PROFESSIONALS,26,266,2662,scored,0.28,0.28,0.28,43.1,425.5,987,Not Exposed,Not Exposed,Not Exposed,0.1,0.1,0.1,2635,2635,,one_to_one,official_crosswalk,3992,4550,5480,4020,4570,5609,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26622,Medical social worker,2,PROFESSIONALS,26,266,2662,scored,0.28,0.28,0.28,43.1,425.5,987,Not Exposed,Not Exposed,Not Exposed,0.1,0.1,0.1,2635,2635,,one_to_one,official_crosswalk,4319,4882,6627,4319,4883,6627,2025-06,mom_occupational_wages_2025,1,mom_sol_2026,Medical social worker,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,26623,Youth work professional,2,PROFESSIONALS,26,266,2662,scored,0.28,0.28,0.28,43.1,425.5,987,Not Exposed,Not Exposed,Not Exposed,0.1,0.1,0.1,2635,2635,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
